i386|universe|gkdebconf|gkdebconf-term,gkdebconf
i386|universe|freeciv-client-sdl|freeciv-sdl,freeciv
i386|universe|pdnsd|pdnsd,pdnsd-ctl
i386|universe|athena-jot|athena-jot,jot
i386|main|akregator|akregator,akregatorstorageexporter
i386|main|exim4-daemon-light|runq,rmail,rsmtp,sendmail,exim4,exim,mailq,newaliases
i386|universe|icmake|icmake,icmstart,icmun,icmbuild
all|universe|diffmon|diffmon
i386|main|libm17n-dev|m17n-config
all|universe|lptools|lp-remove-team-members,lp-list-bugs,lp-grab-attachments,lp-project,lp-milestones,lp-project-upload,lp-get-branches,lp-review-list,lp-set-dup,lp-shell,lp-review-notifier,lp-milestone2ical
i386|universe|qgfe|qgfe
all|universe|mysql-mmm-agent|mmm_agentd
i386|universe|xsane|xsane
i386|universe|potrace|potrace,mkbitmap
i386|universe|esperanza|esperanza
i386|universe|tao-rtevent|tao_rtevent
i386|universe|ultracopier|ultracopier
all|universe|capistrano|capify,cap
i386|universe|ltpanel|ltpanel
i386|universe|slurm-llnl|sbatch,slurmctld,squeue,salloc,slurmstepd,sstat,strigger,scontrol,sattach,sbcast,sshare,smap,srun,sacct,slurmd,sreport,sprio,scancel,sinfo
all|main|livecd-rootfs|e2fs-zero.py,livecd.sh
i386|universe|uisp|uisp
all|universe|bubbros|bubbros-server,bubbros-client,bubbros
i386|main|apturl-common|apturl
all|universe|ooo2dbk|ooo2dbk,ole2img
i386|universe|sockstat|sockstat
i386|universe|v4l2ucp|v4l2ctrl,v4l2ucp
i386|universe|libroar-dev|roarsockconnect,roarsocktypes,roarcat2sock,roarcatad,roar-config,roarcatsendfile,roarfctest,roartypes
all|main|console-setup|setupcon,ckbcomp
i386|universe|osirisd|osirisd
i386|universe|luckybackup|luckybackup
i386|main|htmldoc|htmldoc
all|universe|xmltex|xmltex,pdfxmltex
all|universe|texlive-formats-extra|physe,texsis,mltex,eplain,mllatex,phyzzx
all|universe|nicotine|nicotine,nicotine-import-winconfig
i386|universe|uwsgi-plugin-admin|uwsgi_admin,uwsgi
i386|main|expect|expect
i386|universe|tcpreplay|tcpreplay,tcpreplay-edit,tcprewrite,tcpbridge,tcpprep
i386|universe|c-repl|c-repl
i386|universe|gperiodic|gperiodic
i386|universe|monotone|mtnopt,mtn
all|universe|cipux-object-tools|cipux_object_client
all|universe|bzr-builddeb|bzr-buildpackage
i386|universe|voxbo|vbview2
i386|universe|libossim-dev|ossim-config
i386|universe|fp-ide-2.4.4|fp-2.4.4
all|universe|ding|ding
i386|universe|jackmeter|jack_meter
all|main|munin-node|munindoc,munin-run,munin-node-configure,munin-node
i386|universe|dino|dino
i386|universe|valknut|valknut
i386|universe|xmms2-client-avahi|xmms2-find-avahi,xmms2-mdns-avahi
all|main|yapps2|yapps
all|universe|gourmet|gourmet
i386|universe|wireshark|wireshark
i386|universe|urlview|urlview
i386|universe|ngetty|ngetty,ngetty-helper,ngetty-argv
i386|universe|jigzo|jigzo
i386|universe|gfs-pcmk|gfs_controld.pcmk
i386|main|libgpg-error-dev|gpg-error-config,gpg-error
i386|main|man-db|whatis,catman,apropos,zsoelim,manpath,mandb,accessdb,lexgrog,man
i386|universe|qshutdown|qshutdown
i386|universe|xsysinfo|xsysinfo
i386|universe|gpointing-device-settings|gpointing-device-settings
i386|universe|nordugrid-arc-hed|arched
all|universe|sbackup|sbackup-upgrade-backups,sbackup,sbackupconfig
i386|universe|cdo|cdo
i386|universe|cdw|cdw
i386|universe|torque-server|pbs_server,qserverd
i386|universe|gl-117|gl-117
i386|universe|ztclocalagent|ZTCLocalAgent
i386|universe|libapache2-mod-passenger|passenger-config,passenger-memory-stats,passenger-status,passenger-make-enterprisey,passenger-stress-test
i386|universe|indicator-multiload|indicator-multiload
i386|universe|cd5|cd5
all|universe|python-dogtail|dogtail-run-headless,dogtail-detect-session,sniff,dogtail-recorder
i386|main|rasqal-utils|roqet
i386|universe|encfs|encfsctl,encfs,encfssh
i386|universe|apcupsd|apcaccess,apcupsd,smtp,apctest
i386|universe|easytag|easytag
i386|universe|ghkl|ghkl
i386|universe|acedb-other-belvu|belvu
i386|universe|libprelude2|prelude-admin
i386|universe|f2c|f2c,fc
all|universe|context|texmfstart,pstopdf,rlxtools,luatools,ctxtools,pdftrimwhite,context,mtxrun,texexec
i386|main|bonnie++|zcav,getc_putc,bon_csv2txt,bonnie,bon_csv2html,getc_putc_helper,generate_randfile,bonnie++
i386|main|tgt|tgtadm,tgtimg,tgt-admin,tgt-setup-lun,tgtd
i386|main|gucharmap|charmap,gnome-character-map,gucharmap
i386|universe|tgn|tgn
i386|universe|fusecram|fusecram
i386|universe|sdlbasic|sdlBasic
i386|main|kreversi|kreversi
i386|universe|globus-gram-job-manager|globus-personal-gatekeeper,globus-gram-streamer,globus-job-manager-lock-test,globus-job-manager
i386|universe|regina-normal-mpi|tricensus-mpi-status,tricensus-mpi
i386|universe|postgresql-filedump-8.4|pg_filedump
i386|universe|zsh-static|zsh-static,zsh4-static
i386|universe|shogun-cmdline|shogun
i386|universe|vtwm|vtwm,x-window-manager
all|main|dh-make|dh_make
i386|universe|yafc|yafc
all|universe|paw-demos|paw-demos
i386|universe|multimon|multimon,gen
i386|universe|xdvik-ja|xdvi-ja,update-vfontmap,xdvi.bin,xdvi-ja.real
all|main|ledit|readline-editor,ledit
i386|universe|omnievents|eventf,rmeventc,omniEvents,eventc,events
i386|universe|lldpd|lldpctl,lldpd
i386|universe|k3dsurf|k3dsurf
i386|universe|mp4h|mp4h
i386|universe|libaws-bin|ada2wsdl,awsres,wsdl2aws
all|main|keymapper|gen_keymap
i386|universe|libopenturns-dev|openturns-config,openturns-module
i386|universe|xfconf|xfconf-query
all|universe|vlogger|vlogger
i386|main|pkg-config|pkg-config
i386|universe|kmess|kmess
i386|universe|mailutils|mimeview,readmsg.mailutils,mail.mailutils,dotlock,from.mailutils,movemail.mailutils,messages,frm,mail,mailx,messages.mailutils,frm.mailutils,dotlock.mailutils,readmsg,from,maidag,sieve,movemail
i386|multiverse|rott|rott-sitelicense,rott-superrott,rott-shareware,rott-commercial,rott
i386|main|klettres|klettres
i386|universe|hpanel|hpanel
all|universe|getmail4|getmail_mbox,getmail_maildir,getmail,getmail_fetch
i386|universe|ghc-haddock|haddock
i386|universe|liballegro4.2-dev|dat2c,allegro-config,colormap,rgbmap,textconv,pat2dat,dat,grabber,exedat,dat2s,allegro-makedoc,pack
i386|universe|libcoin40-dev|coin-config
i386|universe|vflib3-bin|vflpp,vflmkt1,vflmkekan,vfldrvs,vflmkvfl,vfltest,vflmkttf,vflmkpcf,hyakux11,vfl2bdf,vflbanner,vflserver,vflmkfdb,vflmktex,vflmkpk,vflmkajt,vfldisol,hyakubm,vflmkvf,vflx11,vflmkjpc,vflmktfm,vflmkcaptex,vflmkgf,ctext2pgm
all|universe|libnet-rblclient-perl|spamalyze
i386|universe|gammu|gammu-detect,gammu,jadmaker,gammu-config
i386|universe|dialog|dialog
i386|universe|otf2bdf|otf2bdf
all|main|po-debconf|po2debconf,debconf-gettextize,debconf-updatepo,podebconf-report-po,podebconf-display-po
i386|main|tomboy|tomboy
i386|universe|monster-masher|monster-masher
i386|universe|spectools|spectool_curses,spectool_gtk,spectool_raw,spectool_net
i386|main|libgpod-common|ipod-time-sync,ipod-read-sysinfo-extended
i386|universe|screader|screader
i386|universe|xfingerd|in.xfingerd
i386|universe|coqide|coqide.byte,coqide.opt,coqide
i386|universe|delta|multidelta,singledelta,topformflat
all|universe|elida|elida,elidad
all|universe|ooo-thumbnailer|ooo-thumbnailer
i386|universe|highlight|highlight
all|universe|bcron-run|crontab
i386|main|guile-1.8-dev|guile-snarf,guile-tools,guile-config
all|universe|kubuntu-mobile-default-settings|startmobilekde
i386|universe|bchunk|bchunk
i386|universe|swath|swath
all|universe|tpp|tpp
i386|universe|bcov|bcov,bcov-report
i386|universe|sndfile-tools|sndfile-spectrogram,sndfile-jackplay,sndfile-generate-chirp,sndfile-mix-to-mono
all|universe|popfile|popfile-bayes,popfile-pipe,popfile-insert
all|universe|bibus|bibus
i386|main|ocaml-native-compilers|ocamlopt.opt,ocamldep.opt,ocamlc.opt,ocamllex.opt,ocamldoc.opt
all|universe|libimage-size-perl|imgsize
i386|universe|ant-phone|ant-phone
i386|multiverse|clustalw-mpi|clustalw-mpi
i386|universe|cwdaemon|cwdaemon
i386|universe|lrzip|lrztar,lrzuntar,lrzip,lrunzip
i386|universe|openarena-server|openarena-server
i386|universe|proxytrack|proxytrack
all|universe|omaque|omaque
all|universe|mb2md|mb2md
i386|universe|jclassinfo|jclassinfo
all|main|texlive-lang-polish|pdfmex,mex,utf8mex
all|universe|python-nwsclient|pybabelfish,pybabelfishd,PythonNWSSleighWorker
i386|universe|pong2|pong2
i386|universe|freecell-solver-bin|make-aisleriot-freecell-board,make-pysol-freecell-board,make-microsoft-freecell-board,freecell-solver-range-parallel-solve,make-gnome-freecell-board,fc-solve
i386|universe|kdbg|kdbg
i386|universe|colorcode|colorcode
i386|universe|denemo|denemo
i386|multiverse|chocolate-doom|chocolate-doom,doom,chocolate-setup,chocolate-server
all|universe|ldaptor-utils|ldaptor-rename,ldaptor-ldap2pdns,ldaptor-ldap2passwd,ldaptor-search,ldaptor-ldap2maradns,ldaptor-getfreenumber,ldaptor-fetchschema,ldaptor-find-server,ldaptor-namingcontexts,ldaptor-passwd,ldaptor-ldap2dhcpconf,ldaptor-ldap2dnszones
all|universe|fslint|fslint-gui
i386|universe|nvclock-gtk|nvclock_gtk
i386|universe|slashem-x11|slashem-x11
all|universe|loggerhead|serve-branches
all|universe|python-scrapy|scrapy,scrapy-ws
i386|universe|glabels|glabels,glabels-batch
i386|universe|ganeti-htools|hspace,hbal,hscan
i386|universe|openvas-server|openvas-mkrand,openvas-mkcert,openvasd,openvas-rmuser,openvas-adduser,openvas-mkcert-client
i386|universe|stardict-gnome|stardict
i386|universe|xlhtml|xlhtml
i386|universe|curlftpfs|curlftpfs
i386|universe|ftpmirror|ftpmirror
all|universe|visual-regexp|visual-regexp
all|main|computer-janitor|computer-janitor
i386|universe|tao-tls|tao_tls_basic,tao_tls_notify,tao_tls_event,tao_tls_rtevent
i386|universe|libwxbase2.6-dbg|wx-config
i386|main|kturtle|kturtle
all|universe|remuco-vlc|remuco-vlc
i386|universe|bedtools|complementBed,genomeCoverageBed,mergeBed,pairToPair,fastaFromBed,slopBed,bedToIgv,overlap,subtractBed,bamToBed,fjoin,intersectBed,maskFastaFromBed,bed12ToBed6,bedToBam,unionBedGraphs,sortBed,windowBed,cuffToTrans,closestBed,annotateBed,linksBed,shuffleBed,flankBed,coverageBed,pairToBed
i386|universe|aqbanking-tools|aqhbci-tool4,hbcixml3,aqbanking-cli
all|universe|viewvc|viewvc-standalone
i386|universe|sic|sic
all|universe|osmosis|osmosis
i386|universe|dwm|dwm.default,dwm,x-window-manager,dwm.web
all|universe|jobs-admin|jobs-admin
i386|universe|abuse|abuse,abuse-tool
all|universe|python-scapy|scapy
i386|universe|lxpanel|lxpanel,lxpanelctl
i386|universe|snort-mysql|snort
i386|universe|tfdocgen|tfdocgen
i386|universe|libvalhalla-bin|libvalhalla-test
i386|universe|quelcom|qwavheaderdump,qwavinfo,qmp3check,qwavfade,qwavjoin,qwavsilence,qmp3join,qmp3report,qmp3cut,qmp3info,qwavcut,quelcom
i386|universe|dpm-mysql-copyd|dpmcopyd
i386|universe|mplinuxman|mplinuxman
i386|universe|libgwenhywfar60-dev|gwenhywfar-config
i386|main|consolekit|ck-log-system-stop,ck-history,ck-launch-session,ck-list-sessions,ck-log-system-restart,ck-log-system-start,console-kit-daemon
i386|main|flex|lex,flex,flex++
i386|main|clamav-freshclam|freshclam
i386|universe|freemat|freemat
i386|universe|xournal|xournal
i386|universe|fuzz|fuzz
all|main|virtinst|virt-install,virt-image,virt-convert,virt-clone
i386|universe|minissdpd|minissdpd
all|universe|live-tools|live-toram,live-system
i386|main|ibmasm-utils|ibmspdown,ibmsphalt,ibmspup,evnode
all|universe|vile-common|vileget
i386|universe|emilda-print|emilda-print
all|universe|python-stepic|stepic
all|universe|python-albatross-common|al-session-daemon,al-httpd
i386|universe|fuseiso9660|fuseiso9660
all|universe|ltp|ltpmenu,ltpmenu2
i386|universe|fspy|fspy
i386|universe|zh-autoconvert|autob5,autogb
i386|universe|wims|gap.sh
i386|universe|ser|sercmd,ser
all|universe|rttool|rt2
all|universe|google-sitemapgen|google-sitemapgen
i386|universe|linuxvnc|linuxvnc
i386|main|quagga|vtysh
all|universe|openresolv|resolvconf
i386|universe|binutils-multiarch|nm,objdump,gprof,readelf,ranlib,ar,embedspu,strip,addr2line,objcopy,strings,size
i386|universe|xbomb|xbomb
i386|universe|crashme|crashme
i386|main|libqt4-dev|moc-qt4,qt3to4,qdbuscpp2xml,uic,uic3,qdbusxml2cpp,moc,uic-qt4,rcc
all|main|scons|scons,scons-time,sconsign
all|universe|sandbox-upgrader|sandbox-test-upgrade,sandbox-clone-to-vm
i386|universe|krb5-kdc-ldap|kdb5_ldap_util
all|universe|ifupdown-scripts-zg2|update-ifupdown-scripts-zg2.d-symlinks,check-ifupdown-scripts-zg2.d-symlinks,dump-ifupdown-scripts-zg2.d-symlinks,kill-ifupdown-scripts-zg2.d-symlinks
all|universe|apticron|apticron
all|universe|libtk-pod-perl|tkpod,tkmore
i386|universe|clasp|clasp
i386|universe|xaos|xaos
all|universe|yum|yum,yum-updatesd
i386|main|vim-tiny|eview,rview,vi,vim,vim.tiny,rvim,rgview,editor,vimdiff,gvim,evim,ex,rgvim,view,gvimdiff,gview,gnome-text-editor
all|main|powerwake|powerwake
i386|multiverse|warsow-server|warsow-server,warsowtv-server
i386|universe|gpe-what|gpe-what
i386|universe|icecc|icecc-scheduler,icecc,icerun,iceccd
all|universe|python-zsi|wsdl2py
all|main|texlive-lang-greek|mkgrkindex
all|universe|pype|pype
all|universe|nunit-gui|nunit-gui
i386|universe|dpm-postgres-srmv22|dpm-srmv2.2
i386|main|kmouth|kmouth
i386|universe|mokomaze|mokomaze
i386|universe|chipw|chipw
i386|universe|armagetronad|armagetronad.real,armagetronad
i386|main|xorriso|xorrecord,xorrisofs,xorriso,osirrox
i386|multiverse|mjpegtools|y4munsharp,y4mspatialfilter,y4mcolorbars,yuvycsnoise,y4mivtc,lav2avi.sh,mp2enc,mpeg2enc,lavinfo,png2yuv,yuvscaler,matteblend.flt,yuvinactive,mpegtranscode,y4minterlace,qttoy4m,y4mhist,lavtrans,lav2mpeg,yuvdeinterlace,pnmtoy4m,multiblend.flt,mplex,yuvcorrect,yuvplay,pgmtoy4m,transist.flt,anytovcd.sh,yuvfps,jpeg2yuv,y4mshift,yuvmedianfilter,lavplay,y4mblack,lavpipe,glav,yuv2lav,lavaddwav,yuvdenoise,yuvcorrect_tune,mjpeg_simd_helper,y4mdenoise,y4mtoqt,lavtc.sh,y4mstabilizer,y4mtoyuv,ypipe,ppmtoy4m,lav2wav,lav2yuv,y4mtoppm,yuvkineco,yuyvtoy4m,y4mtopnm,yuv4mpeg
i386|universe|pdfchain|pdfchain
i386|universe|ewipe|ewipe
all|main|swift|swift-ring-builder,swift-stats-report,swift-stats-populate,swift-dispersion-populate,swift-dispersion-report,swift-get-nodes,swift-bench,swift
all|universe|transifex-client|tx
i386|main|erlang-base|erl_call,start_embedded,run_erl,escript,epmd,erlc,erl
i386|universe|telnet-ssl|telnet-ssl,telnet
all|universe|ppa-purge|ppa-purge
all|universe|cameramonitor|cameramonitor
i386|universe|seccure|seccure-verify,seccure-key,seccure-veridec,seccure-encrypt,seccure-signcrypt,seccure-decrypt,seccure-sign,seccure-dh
i386|universe|pyqt-tools|pylupdate,pyuic
i386|universe|libferret-ruby1.8|ferret-browser
i386|universe|wmdate|wmdate
i386|main|kmtrace|kmmatch,kmtrace,demangle,kminspector
i386|main|openais|openais-instantiate,aisexec
all|universe|dspam-webfrontend|dspam_notify
i386|multiverse|uqm|uqm
i386|main|mousetweaks|mousetweaks
i386|main|unity|unity
i386|main|bcrelay|bcrelay
i386|universe|units|units
i386|universe|netpipe-mpich|NPmpich
all|universe|scsh-install-lib|scsh-install-pkg
all|universe|sat4j|sat4j
i386|universe|libicapapi-dev|c-icap-libicapapi-config,c-icap-config
i386|universe|globus-gss-assist-progs|grid-mapfile-check-consistency,grid-mapfile-delete-entry,grid-mapfile-add-entry
i386|universe|pdfedit|pdfedit
all|universe|markdown|markdown
i386|main|casper|casper-login,casper-a11y-enable,casper-getty,casper-new-uuid,casper-snapshot
all|universe|adzapper|adzapper,adzapper.wrapper,adzapper2konq,adzapper2ab
i386|universe|imapfilter|imapfilter
all|universe|dir2ogg|dir2ogg
i386|universe|grepcidr|grepcidr
all|main|jython|jythonc,jython
i386|universe|homebank|homebank
i386|universe|as31|as31
i386|main|kdm|genkdmconf,kdm,kdmctl
i386|universe|samba-tools|replacetort,vfstest,locktest,masktest,nsstest,msgtest,pdbtest,locktest2,smbtorture,smbconftort
all|multiverse|a2mp3|a2mp3
i386|main|kdf|kwikdisk,kdf
i386|universe|tomoyo-ccstools1.7|ccs-setlevel,ccs-savepolicy,ccs-diffpolicy,ccs-patternize,ccs-auditd,ccs-ld-watch,ccs-setprofile,ccs-findtemp,ccs-loadpolicy,ccs-editpolicy,ccs-domainmatch,ccs-pstree,ccs-selectpolicy,ccs-init,ccs-pathmatch,ccs-queryd,ccs-sortpolicy,ccs-checkpolicy
i386|universe|xmpuzzles|xmrubik,xmmball,xmdino,xmmlink,xmoct,xmhexagons,xmcubes,xmskewb,xmpyraminx,xmtriangles,xmbarrel,xmpanex
i386|universe|libcommoncpp2-dev|ccgnu2-config
i386|main|dovecot-common|dsync,dovecot,doveconf,maildirmake.dovecot,doveadm
i386|universe|gwaterfall|waterfall
i386|universe|wmnet|wmnet
i386|universe|replaceit|replaceit
i386|universe|cachefilesd|cachefilesd
i386|universe|cameleon|make_my_chamo,rss_export.byte,cameleon2.byte,dbforge2.gui.byte,cam-config2.byte,cam-mktop2,chamo.byte,report2.gui.byte,tmpl_engine.byte,tdl.byte,ocamlcvs2.byte,docbrowser2.byte,report2.byte,tdl2html.byte,tdl_svn.byte,tdl_export.byte,dbforge2.byte,ocamlrss2.byte
i386|universe|circuslinux|circuslinux
i386|universe|mutrace|matrace,mutrace
all|universe|w3af-console|w3af_console,w3af
i386|universe|galax-extra|xqueryx2xquery,galax-mapschema,galax-mapwsdl,galax-project,xquery2plan,xmlplan2plan,xquery2soap,xquery2xmlplan
i386|main|libmemcached-tools|memcflush,memcdump,memcerror,memcrm,memccapable,memcslap,memccp,memccat,memcstat
all|universe|python-pyscript|pyscript
all|universe|azureus|azureus
all|universe|opennebula-sunstone|sunstone-server
i386|universe|mutter|mutter-theme-viewer,x-window-manager,mutter,mutter-window-demo,mutter-message
i386|main|avahi-utils|avahi-set-host-name,avahi-browse-domains,avahi-browse,avahi-publish,avahi-resolve-host-name,avahi-resolve,avahi-publish-address,avahi-publish-service,avahi-resolve-address
i386|universe|squeeze|squeeze
all|universe|clive-utils|clivepass,clivefeed,clivescan
i386|universe|gcc-mingw-w64|x86_64-w64-mingw32-gfortran,x86_64-w64-mingw32-cpp,x86_64-w64-mingw32-gcc,i686-w64-mingw32-gcov,i686-w64-mingw32-g++,i686-w64-mingw32-gfortran,x86_64-w64-mingw32-gcc-4.6.1,x86_64-w64-mingw32-gcov,i686-w64-mingw32-cpp,x86_64-w64-mingw32-g++,i686-w64-mingw32-gcc,i686-w64-mingw32-c++,i686-w64-mingw32-gcc-4.6.1,x86_64-w64-mingw32-c++
i386|main|initscripts|mountpoint,fsck.nfs
i386|main|hunspell|hunspell
all|universe|sitesummary-client|sitesummary-upload,sitesummary-client
i386|universe|gambas2-script|gbs2,gbs2.gambas
i386|main|libpspell-dev|pspell-config
i386|universe|phalanx|phalanx,xphalanx
all|main|libxml-xpath-perl|xpath
i386|universe|modplug-tools|modplug123,modplugplay
i386|universe|crack-md5|Crack-Reporter,Crack
i386|universe|gpscorrelate|gpscorrelate
i386|universe|gnomekiss|gnomekiss
i386|universe|crossfire-server|crossfire-server,crossfire-config
all|main|ubuntu-defaults-builder|ubuntu-defaults-template,dh_ubuntu_defaults,ubuntu-defaults-image
i386|universe|rwho|ruptime,rwho
all|universe|pondus|pondus
i386|universe|libcgicc5-dev|cgicc-config
i386|universe|gauche-c-wrapper|cwcompile
i386|main|kanagram|kanagram
i386|universe|epdfview|epdfview
all|universe|system-config-lvm|system-config-lvm
i386|universe|xtv|xtv
i386|main|libassuan-dev|libassuan-config
i386|universe|sqsh|sqsh
i386|universe|gimmix|gimmix
i386|universe|wmtemp|wmtemp
i386|universe|wings3d|wings3d
all|main|gnome-pkg-tools|desktop-check-mime-types,dh_gnome,gnome-dupload,dh_gnome_clean
i386|main|gnome-power-manager|gnome-power-statistics
i386|universe|libdap-bin|getdap
all|main|bittorrent|btreannounce,btcompletedir,btcompletedir.bittorrent,btlaunchmany,btrename,btmakemetafile.bittorrent,btlaunchmany.bittorrent,btdownloadheadless,btshowmetainfo.bittorrent,bttrack,btlaunchmanycurses,btmakemetafile,btreannounce.bittorrent,btrename.bittorrent,btshowmetainfo,btdownloadcurses.bittorrent,btdownloadheadless.bittorrent,bttrack.bittorrent,btdownloadcurses,btlaunchmanycurses.bittorrent
i386|universe|hdf4-tools|hdfimport,hdftopal,vshow,jpeg2hdf,hdftor8,ristosds,h4fc,hdfpack,hrepack,hdf2jpeg,ncgen-hdf,h4redeploy,hdfed,hdf2gif,hdfcomp,hdfunpac,r8tohdf,paltohdf,vmake,hdiff,ncdump-hdf,hdfls,gif2hdf,hdf8to24,hdf24to8,hdp,h4cc
i386|universe|thinkfan|thinkfan
i386|universe|libucommon-dev|ucommon-config
i386|universe|qwbfsmanager|qwbfsmanager
i386|universe|fingerd|in.fingerd
i386|universe|bplay|brec,bplay
i386|universe|rotix|rotix
i386|universe|proftpd-basic|ftpshut,ftpstats,proftpd,ftpcount,ftpasswd,ftpquota,proftpd-gencert,ftpwho,ftpdctl,ftptop,in.proftpd,ftpscrub
all|main|jockey-kde|jockey-kde
i386|universe|mksh|mksh,ksh,mksh-static
i386|universe|normalize-audio|normalize-mp3,normalize-ogg,normalize-audio
i386|universe|sigviewer|sigviewer
i386|universe|mp3check|mp3check
i386|universe|mono-runtime-sgen|mono-sgen
all|main|libjson-pp-perl|json_pp
all|universe|shorewall-lite|shorewall-lite
i386|universe|ld10k1|dl10k1,ld10k1,lo10k1,lo10k1.bin
i386|universe|fweb|fweave,ftangle,idxmerge
all|universe|libpod-tree-perl|pods2html,podtree2html,mod2html,perl2html
i386|universe|zomg|zomg,zomghelper
i386|universe|udisks-glue|udisks-glue
all|universe|smtm|smtm
i386|universe|mumble-11x|mumble11x
i386|universe|chase|chase
i386|universe|hoz|hoz
all|universe|tryton-server|trytond
i386|universe|chasen-dictutils|chasen-config
all|universe|bcfg2|bcfg2
i386|universe|liblas-dev|liblas-config
i386|universe|ncoils|ncoils
i386|universe|rafkill|rafkill
all|universe|epylog|epylog
i386|universe|fileschanged|fileschanged
i386|universe|acm4|acms,kill-acms,acm4
i386|universe|policycoreutils|semodule_expand,semodule_link,se_apt-get,open_init_pty,fixfiles,se_synaptic,restorecon,sestatus,se_dpkg-reconfigure,semodule,setsebool,restorecond,sepolgen-ifgen,load_policy,semodule_deps,semodule_package,chcat,newrole,se_dpkg,audit2allow,setfiles,genhomedircon,semanage,secon,run_init,audit2why,se_aptitude,se_dselect
all|universe|gmt-coast-low|gmt-coastline-download
i386|universe|gssdp-tools|gssdp-device-sniffer
all|universe|autodns-dhcp|autodns-dhcp_cron,autodns-dhcp_ddns
all|universe|lxde-common|startlxde,x-session-manager,lxde-logout,openbox-lxde
i386|universe|mkvtoolnix-gui|mmg,mkvinfo,mkvinfo-gui
i386|universe|mdk|mixvm,mixasm,mixguile,gmixvm
i386|universe|mdm|mdm-sync,ncpus,mdm-run,mdm.screen
i386|universe|xmem|xmem
all|universe|python-turbogears|tg-admin
all|universe|shunit2|shunit2
i386|universe|snake4|snake4scores,snake4
i386|main|install-info|install-info,ginstall-info,update-info-dir
i386|universe|knemo|knemo
i386|universe|gzrt|gzrecover
i386|universe|atp|atp
all|universe|samizdat|update-indymedia-cities,samizdat-drb-server,samizdat-import-feeds,samizdat-create-database
i386|universe|akonadiconsole|akonadiconsole
i386|universe|awesfx|asfxload,sf2text,setfx,gusload,aweset,sfxload,sfxtest,text2sf
all|universe|testrepository|testr
all|main|slugimage|slugimage
i386|universe|dvilib2-dev|DVIlib2-config
i386|universe|sigscheme|sscm
i386|universe|libsoqt-dev-common|soqt-config
i386|multiverse|bsdgames-nonfree|rogue
i386|main|linuxdoc-tools|linuxdoc,sgml2txt,sgml2lyx,sgmlcheck,sgml2info,sgmlsasp,sgml2rtf,sgml2latex,sgml2html
i386|universe|freewnn-jserver|wdreg,uum,jserver,wnnkill,dtoa,wnnstat,wnntouch,wddel,oldatonewa,atof,atod
i386|universe|twolame|twolame
i386|universe|apertium|apertium-validate-modes,apertium-tagger-apply-new-rules,apertium-desodt,apertium-gen-wlist-lextor-translation,apertium-multiple-translations,apertium-gen-stopwords-lextor,apertium-gen-modes,apertium-retxt,apertium-desxlsx,apertium-interchunk,apertium-unformat,apertium-validate-postchunk,apertium-validate-tagger,apertium-rewxml,apertium-validate-transfer,apertium-destxt,apertium-gen-deformat,apertium-rehtml,apertium-gen-reformat,apertium-gen-lextorbil,apertium-rexlsx,apertium-transfer,apertium-pretransfer,apertium-preprocess-transfer,apertium-preprocess-corpus-lextor,apertium-deswxml,apertium-desrtf,apertium-validate-dictionary,apertium-gen-lextormono,apertium-repptx,apertium-postchunk,apertium-deshtml,apertium-gen-wlist-lextor,apertium-tagger,apertium-filter-ambiguity,apertium-rertf,apertium-validate-interchunk,apertium-reodt,apertium-lextor,apertium-despptx,apertium,apertium-validate-acx
i386|universe|pqiv|pqiv
i386|universe|kaya|kayac,kaya-rekey,kayadoc2man,kaya
all|universe|mcollective-plugins-package|mc-package
i386|universe|xmorph|xmorph,morph
